0.000000,0.000000,0.000000,1.080268,0.366583,0.878506,1.131054,0.439243,0.792261,1.199456,0.414892,0.394406,1.327675,0.369087,0.018159,1.378781,0.365006,-0.021497,1.204631,0.404091,-0.032392,1.208125,0.414723,0.392317,1.123127,0.284973,0.796046,0.974713,0.257460,0.420842,0.868626,0.248076,0.035152,0.898491,0.245195,-0.022301,0.739553,0.202463,0.047608,0.981035,0.256958,0.414572,1.161278,0.363464,0.921055,1.182728,0.367004,1.069403,1.108271,0.381652,1.316504,1.117848,0.514057,1.348100,1.122862,0.538755,1.314690,1.149858,0.570818,1.031034,1.147361,0.596876,1.016561,1.051901,0.575342,0.801370,1.111119,0.351798,1.317310,1.145377,0.225472,1.355898,1.155138,0.200414,1.323832,1.214878,0.167686,1.045305,1.219305,0.141276,1.031976,1.149161,0.137669,0.806254,1.144365,0.371224,1.360998,1.119991,0.369758,1.476513
0.000000,0.000000,0.000000,1.075808,0.365539,0.877526,1.127136,0.438241,0.791639,1.197432,0.414456,0.394079,1.327704,0.368943,0.018502,1.378933,0.364788,-0.020987,1.204889,0.404185,-0.032443,1.206110,0.414264,0.392033,1.118596,0.283993,0.794965,0.972955,0.257670,0.418592,0.869163,0.249146,0.032257,0.899377,0.246121,-0.025006,0.739842,0.204039,0.043932,0.979323,0.257136,0.412371,1.156677,0.361984,0.920309,1.177969,0.365148,1.068688,1.103725,0.379797,1.315853,1.113786,0.512134,1.347582,1.118866,0.536850,1.314193,1.145991,0.569003,1.030561,1.143553,0.595072,1.016097,1.047864,0.573860,0.800976,1.106469,0.349933,1.316626,1.140310,0.223447,1.355059,1.149962,0.198388,1.322960,1.209682,0.165597,1.044436,1.213997,0.139187,1.031072,1.142955,0.135882,0.805627,1.139812,0.369196,1.360312,1.115292,0.367770,1.475797
0.000000,0.000000,0.000000,1.071219,0.364462,0.876520,1.123134,0.437167,0.790988,1.195331,0.413989,0.393733,1.327715,0.368794,0.018857,1.379081,0.364567,-0.020445,1.205150,0.404272,-0.032525,1.204019,0.413776,0.391730,1.113925,0.282949,0.793885,0.971365,0.257819,0.416252,0.869892,0.250100,0.029285,0.900571,0.246903,-0.027720,0.740326,0.205457,0.039945,0.977782,0.257248,0.410086,1.151933,0.360450,0.919554,1.173063,0.363232,1.067963,1.099077,0.377877,1.315206,1.109689,0.510135,1.347086,1.114840,0.534870,1.313724,1.142015,0.567167,1.030112,1.139622,0.593250,1.015666,1.043865,0.572370,0.800543,1.101703,0.348001,1.315941,1.135072,0.221335,1.354194,1.144599,0.196278,1.322057,1.204329,0.163379,1.043548,1.208517,0.136965,1.030151,1.136679,0.134019,0.804953,1.135157,0.367079,1.359623,1.110488,0.365666,1.475076
0.000000,0.000000,0.000000,1.066507,0.363351,0.875512,1.119047,0.436010,0.790324,1.193152,0.413492,0.393383,1.327703,0.368657,0.019235,1.379223,0.364363,-0.019857,1.205407,0.404353,-0.032638,1.201849,0.413258,0.391422,1.109111,0.281831,0.792832,0.969925,0.257887,0.413866,0.870658,0.250913,0.026313,0.901929,0.247522,-0.030359,0.740872,0.206643,0.035702,0.976397,0.257277,0.407759,1.147056,0.358864,0.918807,1.168016,0.361264,1.067247,1.094310,0.375892,1.314574,1.105531,0.508058,1.346628,1.110762,0.532816,1.313295,1.137951,0.565258,1.029701,1.135610,0.591358,1.015277,1.039878,0.570856,0.800105,1.096805,0.346004,1.315266,1.129650,0.219140,1.353315,1.139038,0.194085,1.321135,1.198821,0.161086,1.042650,1.202880,0.134668,1.029220,1.130316,0.132105,0.804250,1.130380,0.364874,1.358945,1.105560,0.363443,1.474365
0.000000,0.000000,0.000000,1.061677,0.362201,0.874527,1.114871,0.434763,0.789663,1.190885,0.412971,0.393041,1.327659,0.368547,0.019653,1.379355,0.364191,-0.019201,1.205657,0.404433,-0.032783,1.199591,0.412717,0.391123,1.104160,0.280630,0.791835,0.968611,0.257853,0.411481,0.871306,0.251559,0.023419,0.903304,0.247959,-0.032833,0.741342,0.207538,0.031270,0.975138,0.257203,0.405439,1.142053,0.357230,0.918090,1.162833,0.359254,1.066561,1.089413,0.373845,1.313975,1.101290,0.505905,1.346226,1.106609,0.530691,1.312927,1.133790,0.563269,1.029348,1.131513,0.589388,1.014948,1.035900,0.569313,0.799683,1.091766,0.343944,1.314618,1.124041,0.216865,1.352440,1.133283,0.191817,1.320213,1.193146,0.158731,1.041755,1.197079,0.132310,1.028293,1.123866,0.130148,0.803530,1.125469,0.362586,1.358297,1.100494,0.361095,1.473683
0.000000,0.000000,0.000000,1.056735,0.361006,0.873593,1.110603,0.433416,0.789025,1.188516,0.412435,0.392729,1.327576,0.368481,0.020129,1.379472,0.364068,-0.018451,1.205896,0.404512,-0.032953,1.197231,0.412161,0.390853,1.099080,0.279338,0.790925,0.967380,0.257695,0.409156,0.871702,0.252019,0.020680,0.904558,0.248200,-0.035060,0.741618,0.208097,0.026722,0.973966,0.257006,0.403182,1.136931,0.355549,0.917428,1.157522,0.357213,1.065930,1.084378,0.371737,1.313430,1.096943,0.503680,1.345901,1.102359,0.528497,1.312641,1.129522,0.561196,1.029075,1.127322,0.587336,1.014701,1.031926,0.567738,0.799296,1.086582,0.341824,1.314019,1.118251,0.214519,1.351591,1.127340,0.189481,1.319313,1.187293,0.156323,1.040883,1.191103,0.129900,1.027390,1.117330,0.128152,0.802806,1.120414,0.360220,1.357702,1.095278,0.358624,1.473052
0.000000,0.000000,0.000000,1.051688,0.359758,0.872737,1.106237,0.431967,0.788434,1.186032,0.411892,0.392466,1.327445,0.368477,0.020690,1.379569,0.364008,-0.017575,1.206119,0.404595,-0.033141,1.194754,0.411598,0.390632,1.093887,0.277951,0.790132,0.966180,0.257394,0.406948,0.871741,0.252278,0.018161,0.905579,0.248236,-0.036972,0.741609,0.208303,0.022136,0.972826,0.256667,0.401045,1.131700,0.353828,0.916846,1.152090,0.355150,1.065380,1.079201,0.369573,1.312961,1.092469,0.501387,1.345677,1.097988,0.526240,1.312461,1.125141,0.559035,1.028904,1.123032,0.585198,1.014559,1.027953,0.566126,0.798967,1.081251,0.339648,1.313490,1.112292,0.212110,1.350795,1.121229,0.187088,1.318461,1.181251,0.153873,1.040053,1.184944,0.127448,1.026531,1.110711,0.126123,0.802095,1.115209,0.357786,1.357184,1.089907,0.356034,1.472496
0.000000,0.000000,0.000000,1.046543,0.358447,0.871985,1.101768,0.430413,0.787915,1.183417,0.411352,0.392274,1.327258,0.368548,0.021360,1.379641,0.364026,-0.016542,1.206322,0.404684,-0.033336,1.192147,0.411038,0.390482,1.088596,0.276464,0.789481,0.964949,0.256933,0.404915,0.871368,0.252333,0.015914,0.906294,0.248069,-0.038519,0.741267,0.208165,0.017590,0.971654,0.256173,0.399084,1.126369,0.352069,0.916370,1.146547,0.353076,1.064935,1.073882,0.367358,1.312590,1.087848,0.499032,1.345572,1.093475,0.523926,1.312405,1.120640,0.556789,1.028857,1.118639,0.582977,1.014540,1.023978,0.564475,0.798715,1.075779,0.337421,1.313056,1.106186,0.209648,1.350076,1.114974,0.184647,1.317685,1.175018,0.151390,1.039287,1.178600,0.124964,1.025737,1.104015,0.124063,0.801416,1.109856,0.355293,1.356767,1.084381,0.353337,1.472037
0.000000,0.000000,0.000000,1.041311,0.357064,0.871361,1.097194,0.428755,0.787490,1.180657,0.410823,0.392175,1.327006,0.368705,0.022164,1.379683,0.364130,-0.015322,1.206505,0.404783,-0.033523,1.189396,0.410490,0.390423,1.083231,0.274874,0.788994,0.963617,0.256304,0.403107,0.870577,0.252189,0.013971,0.906672,0.247716,-0.039678,0.740587,0.207721,0.013152,0.970380,0.255515,0.397348,1.120949,0.350275,0.916021,1.140904,0.350996,1.064618,1.068430,0.365094,1.312339,1.083069,0.496624,1.345605,1.088805,0.521562,1.312490,1.116019,0.554460,1.028951,1.114145,0.580672,1.014663,1.020000,0.562785,0.798560,1.070178,0.335147,1.312738,1.099963,0.207142,1.349461,1.108611,0.182170,1.317011,1.168593,0.148882,1.038603,1.172071,0.122454,1.025029,1.097247,0.121974,0.800787,1.104364,0.352752,1.356472,1.078708,0.350543,1.471697
0.000000,0.000000,0.000000,1.036002,0.355597,0.870881,1.092509,0.426993,0.787178,1.177742,0.410314,0.392186,1.326686,0.368958,0.023126,1.379691,0.364330,-0.013888,1.206668,0.404893,-0.033690,1.186487,0.409960,0.390473,1.077814,0.273181,0.788686,0.962115,0.255506,0.401565,0.869413,0.251867,0.012344,0.906723,0.247205,-0.040450,0.739610,0.207034,0.008887,0.968935,0.254696,0.395875,1.115453,0.348447,0.915817,1.135175,0.348917,1.064445,1.062857,0.362786,1.312225,1.078128,0.494169,1.345788,1.083969,0.519156,1.312728,1.111281,0.552053,1.029198,1.109552,0.578291,1.014939,1.016021,0.561057,0.798517,1.064463,0.332831,1.312554,1.093657,0.204602,1.348972,1.102176,0.179664,1.316461,1.161986,0.146353,1.038019,1.165365,0.119923,1.024425,1.090416,0.119855,0.800223,1.098748,0.350173,1.356316,1.072903,0.347669,1.471493
0.000000,0.000000,0.000000,1.030625,0.354035,0.870557,1.087716,0.425130,0.786994,1.174663,0.409828,0.392320,1.326293,0.369311,0.024262,1.379662,0.364628,-0.012219,1.206813,0.405013,-0.033825,1.183415,0.409456,0.390644,1.072369,0.271382,0.788564,0.960385,0.254551,0.400315,0.867958,0.251397,0.011024,0.906494,0.246578,-0.040867,0.738407,0.206183,0.004842,0.967257,0.253726,0.394691,1.109892,0.346584,0.915767,1.129375,0.346839,1.064428,1.057180,0.360437,1.312259,1.073025,0.491673,1.346126,1.078966,0.516712,1.313124,1.106434,0.549578,1.029606,1.104869,0.575841,1.015374,1.012041,0.559292,0.798596,1.058657,0.330474,1.312517,1.087307,0.202036,1.348625,1.095711,0.177138,1.316054,1.155212,0.143806,1.037548,1.158496,0.117373,1.023937,1.083529,0.117706,0.799742,1.093027,0.347566,1.356310,1.066989,0.344729,1.471436
0.000000,0.000000,0.000000,1.025193,0.352368,0.870391,1.082818,0.423168,0.786944,1.171415,0.409369,0.392582,1.325826,0.369764,0.025582,1.379594,0.365028,-0.010301,1.206946,0.405143,-0.033921,1.180173,0.408978,0.390942,1.066919,0.269477,0.788630,0.958382,0.253456,0.399369,0.866321,0.250823,0.009987,0.906057,0.245885,-0.040980,0.737070,0.205259,0.001060,0.965302,0.252624,0.393805,1.104281,0.344685,0.915876,1.123518,0.344763,1.064569,1.051421,0.358049,1.312445,1.067773,0.489143,1.346620,1.073803,0.514238,1.313676,1.101491,0.547043,1.030173,1.100103,0.573332,1.015969,1.008067,0.557490,0.798801,1.052784,0.328080,1.312633,1.080951,0.199449,1.348431,1.089253,0.174596,1.315799,1.148294,0.141241,1.037198,1.151486,0.114803,1.023576,1.076594,0.115525,0.799356,1.087227,0.344937,1.356459,1.060991,0.341738,1.471531
0.000000,0.000000,0.000000,1.019718,0.350588,0.870381,1.077822,0.421108,0.787029,1.167999,0.408935,0.392971,1.325285,0.370316,0.027089,1.379486,0.365526,-0.008129,1.207073,0.405279,-0.033975,1.176762,0.408528,0.391365,1.061483,0.267466,0.788875,0.956084,0.252246,0.398720,0.864621,0.250194,0.009195,0.905495,0.245183,-0.040858,0.735699,0.204350,-0.002431,0.963048,0.251414,0.393211,1.098631,0.342746,0.916141,1.117620,0.342685,1.064866,1.045603,0.355624,1.312784,1.062387,0.486584,1.347264,1.068494,0.511736,1.314378,1.096465,0.544464,1.030893,1.095267,0.570776,1.016717,1.004099,0.555654,0.799132,1.046869,0.325651,1.312901,1.074622,0.196844,1.348393,1.082838,0.172041,1.315702,1.141260,0.138657,1.036974,1.144360,0.112212,1.023344,1.069615,0.113308,0.799077,1.081373,0.342292,1.356762,1.054936,0.338707,1.471776
0.000000,0.000000,0.000000,1.014211,0.348692,0.870516,1.072739,0.418954,0.787243,1.164414,0.408525,0.393481,1.324670,0.370960,0.028780,1.379336,0.366119,-0.005704,1.207202,0.405419,-0.033988,1.173182,0.408103,0.391907,1.056076,0.265349,0.789288,0.953495,0.250951,0.398351,0.862970,0.249566,0.008604,0.904889,0.244527,-0.040575,0.734384,0.203538,-0.005607,0.960498,0.250124,0.392892,1.092955,0.340763,0.916553,1.111695,0.340601,1.065309,1.039749,0.353163,1.313267,1.056888,0.483998,1.348045,1.063057,0.509209,1.315215,1.091372,0.541852,1.031755,1.090369,0.568188,1.017607,1.000137,0.553782,0.799583,1.040935,0.323186,1.313315,1.068349,0.194225,1.348508,1.076494,0.169475,1.315758,1.134143,0.136051,1.036874,1.137150,0.109596,1.023240,1.062590,0.111055,0.798914,1.075490,0.339635,1.357209,1.048852,0.335648,1.472163
0.000000,0.000000,0.000000,1.008682,0.346680,0.870784,1.067581,0.416709,0.787575,1.160664,0.408133,0.394099,1.323979,0.371687,0.030644,1.379141,0.366798,-0.003037,1.207338,0.405557,-0.033962,1.169437,0.407699,0.392555,1.050703,0.263130,0.789850,0.950640,0.249602,0.398230,0.861463,0.248989,0.008170,0.904312,0.243968,-0.040201,0.733201,0.202888,-0.008451,0.957678,0.248783,0.392814,1.087261,0.338731,0.917097,1.105756,0.338501,1.065884,1.033879,0.350666,1.313882,1.051297,0.481388,1.348945,1.057513,0.506658,1.316171,1.086225,0.539223,1.032741,1.085417,0.565581,1.018622,0.996179,0.551876,0.800145,1.035002,0.320687,1.313863,1.062153,0.191591,1.348766,1.070241,0.166897,1.315960,1.126978,0.133419,1.036895,1.129886,0.106954,1.023260,1.055519,0.108765,0.798873,1.069599,0.336966,1.357787,1.042763,0.332569,1.472680
0.000000,0.000000,0.000000,1.003138,0.344560,0.871168,1.062361,0.414378,0.788012,1.156749,0.407755,0.394810,1.323212,0.372484,0.032669,1.378893,0.367552,-0.000138,1.207488,0.405692,-0.033902,1.165527,0.407311,0.393293,1.045363,0.260816,0.790540,0.947566,0.248225,0.398317,0.860171,0.248508,0.007853,0.903824,0.243543,-0.039800,0.732204,0.202444,-0.010954,0.954635,0.247419,0.392940,1.081558,0.336646,0.917754,1.099814,0.336380,1.066571,1.028011,0.348132,1.314610,1.045638,0.478753,1.349945,1.051886,0.504083,1.317222,1.081036,0.536591,1.033831,1.080417,0.562970,1.019742,0.992215,0.549935,0.800804,1.029088,0.318151,1.314528,1.056048,0.188941,1.349152,1.064090,0.164303,1.316293,1.119799,0.130758,1.037029,1.122602,0.104282,1.023395,1.048391,0.106440,0.798958,1.063720,0.334285,1.358478,1.036691,0.329474,1.473310
0.000000,0.000000,0.000000,0.997583,0.342340,0.871649,1.057093,0.411968,0.788539,1.152669,0.407387,0.395594,1.322364,0.373335,0.034839,1.378586,0.368365,0.002975,1.207653,0.405821,-0.033813,1.161450,0.406937,0.394101,1.040045,0.258417,0.791334,0.944332,0.246848,0.398567,0.859136,0.248157,0.007619,0.903460,0.243278,-0.039419,0.731420,0.202230,-0.013116,0.951429,0.246054,0.393225,1.075851,0.334504,0.918505,1.093876,0.334227,1.067350,1.022157,0.345562,1.315433,1.039932,0.476094,1.351022,1.046197,0.501482,1.318348,1.075815,0.533969,1.035002,1.075371,0.560370,1.020946,0.988230,0.547958,0.801546,1.023202,0.315580,1.315291,1.050036,0.186273,1.349651,1.058043,0.161692,1.316740,1.112638,0.128066,1.037266,1.115328,0.101577,1.023633,1.041198,0.104083,0.799173,1.057864,0.331590,1.359263,1.030652,0.326368,1.474033
0.000000,0.000000,0.000000,0.992019,0.340038,0.872211,1.051787,0.409488,0.789138,1.148417,0.407025,0.396432,1.321426,0.374224,0.037138,1.378207,0.369220,0.006285,1.207833,0.405945,-0.033699,1.157201,0.406573,0.394960,1.034734,0.255943,0.792210,0.941005,0.245490,0.398933,0.858373,0.247951,0.007441,0.903241,0.243180,-0.039090,0.730858,0.202244,-0.014946,0.948129,0.244708,0.393624,1.070140,0.332304,0.919328,1.087949,0.332034,1.068199,1.016327,0.342956,1.316328,1.034199,0.473410,1.352153,1.040468,0.498855,1.319523,1.070567,0.531372,1.036232,1.070278,0.557792,1.022210,0.984207,0.545948,0.802357,1.017353,0.312974,1.316130,1.044116,0.183586,1.350241,1.052096,0.159061,1.317282,1.105526,0.125339,1.037595,1.108092,0.098838,1.023961,1.033925,0.101697,0.799517,1.052041,0.328880,1.360119,1.024657,0.323255,1.474830
0.000000,0.000000,0.000000,0.986446,0.337669,0.872836,1.046454,0.406948,0.789792,1.143982,0.406668,0.397301,1.320387,0.375131,0.039549,1.377739,0.370093,0.009775,1.208026,0.406063,-0.033566,1.152770,0.406216,0.395846,1.029408,0.253408,0.793142,0.937652,0.244166,0.399370,0.857872,0.247893,0.007297,0.903165,0.243241,-0.038833,0.730505,0.202463,-0.016465,0.944802,0.243396,0.394095,1.064427,0.330045,0.920202,1.082036,0.329796,1.069096,1.010527,0.340315,1.317276,1.028456,0.470702,1.353316,1.034719,0.496201,1.320727,1.065295,0.528808,1.037498,1.065134,0.555249,1.023512,0.980122,0.543906,0.803221,1.011543,0.310333,1.317026,1.038280,0.180879,1.350903,1.046237,0.156408,1.317899,1.098487,0.122576,1.038002,1.100916,0.096064,1.024364,1.026561,0.099286,0.799988,1.046255,0.326153,1.361027,1.018715,0.320137,1.475680
0.000000,0.000000,0.000000,0.980862,0.335253,0.873506,1.041102,0.404360,0.790487,1.139349,0.406317,0.398180,1.319234,0.376036,0.042055,1.377164,0.370962,0.013429,1.208227,0.406175,-0.033421,1.148139,0.405869,0.396738,1.024049,0.250826,0.794109,0.934336,0.242884,0.399838,0.857604,0.247970,0.007172,0.903219,0.243440,-0.038651,0.730337,0.202851,-0.017700,0.941513,0.242123,0.394598,1.058711,0.327729,0.921106,1.076139,0.327506,1.070022,1.004759,0.337642,1.318254,1.022720,0.467970,1.354490,1.028968,0.493519,1.321939,1.060002,0.526287,1.038778,1.059938,0.552749,1.024831,0.975950,0.541837,0.804126,1.005772,0.307660,1.317957,1.032514,0.178150,1.351616,1.040452,0.153730,1.318569,1.091538,0.119776,1.038472,1.093821,0.093254,1.024828,1.019093,0.096855,0.800582,1.040509,0.323407,1.361965,1.012829,0.317015,1.476564
0.000000,0.000000,0.000000,0.975267,0.332807,0.874207,1.035738,0.401734,0.791206,1.134496,0.405975,0.399045,1.317948,0.376919,0.044643,1.376459,0.371800,0.017233,1.208427,0.406281,-0.033272,1.143288,0.405534,0.397613,1.018637,0.248212,0.795090,0.931111,0.241646,0.400302,0.857526,0.248159,0.007056,0.903377,0.243745,-0.038544,0.730317,0.203360,-0.018690,0.938315,0.240893,0.395100,1.052990,0.325360,0.922023,1.070261,0.325164,1.070957,0.999027,0.334939,1.319246,1.017004,0.465215,1.355660,1.023233,0.490812,1.323141,1.054687,0.523814,1.040054,1.054689,0.550298,1.026148,0.971667,0.539747,0.805061,1.000041,0.304958,1.318905,1.026807,0.175399,1.352361,1.034726,0.151028,1.319274,1.084695,0.116936,1.038992,1.086819,0.090408,1.025337,1.011513,0.094406,0.801291,1.034803,0.320642,1.362915,1.007001,0.313891,1.477464
0.000000,0.000000,0.000000,0.969659,0.330349,0.874924,1.030368,0.399083,0.791936,1.129399,0.405650,0.399876,1.316510,0.377759,0.047298,1.375602,0.372578,0.021176,1.208619,0.406379,-0.033128,1.138192,0.405216,0.398447,1.013161,0.245579,0.796067,0.928016,0.240449,0.400737,0.857591,0.248427,0.006940,0.903608,0.244118,-0.038502,0.730408,0.203937,-0.019475,0.935251,0.239701,0.395577,1.047265,0.322942,0.922936,1.064402,0.322770,1.071885,0.993332,0.332210,1.320234,1.011323,0.462439,1.356808,1.017528,0.488080,1.324320,1.049353,0.521392,1.041310,1.049388,0.547899,1.027448,0.967248,0.537645,0.806018,0.994348,0.302229,1.319852,1.021147,0.172629,1.353119,1.029046,0.148302,1.319995,1.077964,0.114058,1.039546,1.079918,0.087525,1.025874,1.003817,0.091944,0.802105,1.029138,0.317858,1.363860,1.001234,0.310768,1.478363
